#proteinId	gotermId	goName	gotermType	goAcc
138578	3838	nucleus	cellular_component	GO:0005634
138578	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
138578	5939	zinc ion binding	molecular_function	GO:0008270
138578	2176	DNA binding	molecular_function	GO:0003677
138578	4499	transcription	biological_process	GO:0006350
138635	3932	mitochondrial envelope	cellular_component	GO:0005740
138635	5640	respiratory gaseous exchange	biological_process	GO:0007585
140353	3727	protein binding	molecular_function	GO:0005515
140384	3727	protein binding	molecular_function	GO:0005515
140587	3727	protein binding	molecular_function	GO:0005515
140760	3727	protein binding	molecular_function	GO:0005515
140836	3727	protein binding	molecular_function	GO:0005515
140873	3727	protein binding	molecular_function	GO:0005515
147311	3727	protein binding	molecular_function	GO:0005515
147311	5939	zinc ion binding	molecular_function	GO:0008270
147311	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842
147311	24685	regulation of ubiquitin-protein ligase activity	biological_process	GO:0051438
147311	24687	regulation of ubiquitin-protein ligase activity during meiotic cell cycle	biological_process	GO:0051440
147311	24690	positive regulation of ubiquitin-protein ligase activity	biological_process	GO:0051443
147311	24691	negative regulation of ubiquitin-protein ligase activity	biological_process	GO:0051444
147724	3708	binding	molecular_function	GO:0005488
149404	3727	protein binding	molecular_function	GO:0005515
149404	5939	zinc ion binding	molecular_function	GO:0008270
149404	2175	nucleic acid binding	molecular_function	GO:0003676
149404	3827	intracellular	cellular_component	GO:0005622
149738	19030	sequence-specific DNA binding	molecular_function	GO:0043565
150540	5939	zinc ion binding	molecular_function	GO:0008270
153046	3737	GTP binding	molecular_function	GO:0005525
153046	5344	small GTPase mediated signal transduction	biological_process	GO:0007264
153046	8400	protein transport	biological_process	GO:0015031
153046	3827	intracellular	cellular_component	GO:0005622
153046	4994	intracellular protein transport	biological_process	GO:0006886
153046	24058	hydrolase activity, acting on acid anhydrides, acting on GTP, involved in cellular and subcellular movement	molecular_function	GO:0050800
154077	9985	hydrolase activity	molecular_function	GO:0016787
154077	6425	carboxymethylenebutenolidase activity	molecular_function	GO:0008806
154997	2320	3-beta-hydroxy-delta5-steroid dehydrogenase activity	molecular_function	GO:0003854
154997	4821	steroid biosynthetic process	biological_process	GO:0006694
154997	247	C-3 sterol dehydrogenase (C-4 sterol decarboxylase) activity	molecular_function	GO:0000252
154997	21430	sterol-4-alpha-carboxylate 3-dehydrogenase (decarboxylating) activity	molecular_function	GO:0047012
157071	3228	signal transducer activity	molecular_function	GO:0004871
157071	5250	signal transduction	biological_process	GO:0007165
157583	2175	nucleic acid binding	molecular_function	GO:0003676
157583	5939	zinc ion binding	molecular_function	GO:0008270
158026	2290	catalytic activity	molecular_function	GO:0003824
158026	5830	metabolic process	biological_process	GO:0008152
158026	21782	succinate-hydroxymethylglutarate CoA-transferase activity	molecular_function	GO:0047369
158933	2176	DNA binding	molecular_function	GO:0003677
158933	3838	nucleus	cellular_component	GO:0005634
158967	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842
158967	24685	regulation of ubiquitin-protein ligase activity	biological_process	GO:0051438
158967	24687	regulation of ubiquitin-protein ligase activity during meiotic cell cycle	biological_process	GO:0051440
158967	24690	positive regulation of ubiquitin-protein ligase activity	biological_process	GO:0051443
158967	24691	negative regulation of ubiquitin-protein ligase activity	biological_process	GO:0051444
159366	3531	structural constituent of cell wall	molecular_function	GO:0005199
159366	3824	cell wall	cellular_component	GO:0005618
161005	2246	actin binding	molecular_function	GO:0003779
162715	9321	integral to membrane	cellular_component	GO:0016021
162715	12906	metal ion transport	biological_process	GO:0030001
162715	21295	metal ion binding	molecular_function	GO:0046872
162982	7744	FMN binding	molecular_function	GO:0010181
163522	9710	oxidoreductase activity	molecular_function	GO:0016491
163892	2476	aldehyde reductase activity	molecular_function	GO:0004032
164558	3978	endoplasmic reticulum membrane	cellular_component	GO:0005789
164558	4637	GPI anchor biosynthetic process	biological_process	GO:0006506
164558	9321	integral to membrane	cellular_component	GO:0016021
164753	5830	metabolic process	biological_process	GO:0008152
164753	6579	phosphoglycolate phosphatase activity	molecular_function	GO:0008967
164753	11085	(S)-2-haloacid dehalogenase activity	molecular_function	GO:0018784
165089	162	nucleotide binding	molecular_function	GO:0000166
165089	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
165089	3736	ATP binding	molecular_function	GO:0005524
165089	3838	nucleus	cellular_component	GO:0005634
165089	3930	cytoplasm	cellular_component	GO:0005737
165089	9985	hydrolase activity	molecular_function	GO:0016787
165089	13056	protein catabolic process	biological_process	GO:0030163
165286	3736	ATP binding	molecular_function	GO:0005524
165286	4457	mismatch repair	biological_process	GO:0006298
165286	13828	mismatched DNA binding	molecular_function	GO:0030983
165811	6429	cellulase activity	molecular_function	GO:0008810
174281	5005	endocytosis	biological_process	GO:0006897
174281	9320	membrane	cellular_component	GO:0016020
180711	2770	glutathione transferase activity	molecular_function	GO:0004364
181624	5830	metabolic process	biological_process	GO:0008152
181624	9710	oxidoreductase activity	molecular_function	GO:0016491
181624	141	acylglycerone-phosphate reductase activity	molecular_function	GO:0000140
183401	2770	glutathione transferase activity	molecular_function	GO:0004364
184662	3727	protein binding	molecular_function	GO:0005515
184662	5021	apoptosis	biological_process	GO:0006915
185142	3721	iron ion binding	molecular_function	GO:0005506
185142	4283	electron transport	biological_process	GO:0006118
185142	9321	integral to membrane	cellular_component	GO:0016021
185142	9710	oxidoreductase activity	molecular_function	GO:0016491
185142	23919	FAD binding	molecular_function	GO:0050660
185142	287	ferric-chelate reductase activity	molecular_function	GO:0000293
191192	8851	tetracycline:hydrogen antiporter activity	molecular_function	GO:0015520
191192	9211	tetracycline transport	biological_process	GO:0015904
191192	9321	integral to membrane	cellular_component	GO:0016021
191192	21106	response to antibiotic	biological_process	GO:0046677
191473	2175	nucleic acid binding	molecular_function	GO:0003676
191473	3827	intracellular	cellular_component	GO:0005622
191473	5939	zinc ion binding	molecular_function	GO:0008270
191759	2762	glutamate-ammonia ligase activity	molecular_function	GO:0004356
191759	4924	nitrogen compound metabolic process	biological_process	GO:0006807
193062	2229	translation elongation factor activity	molecular_function	GO:0003746
193062	4035	eukaryotic translation elongation factor 1 complex	cellular_component	GO:0005853
193062	4558	translational elongation	biological_process	GO:0006414
193111	3708	binding	molecular_function	GO:0005488
193111	3190	tryptophan-tRNA ligase activity	molecular_function	GO:0004830
195391	3727	protein binding	molecular_function	GO:0005515
195391	9366	RNA metabolic process	biological_process	GO:0016070
195391	3708	binding	molecular_function	GO:0005488
195452	171	3'-5'-exoribonuclease activity	molecular_function	GO:0000175
195452	2924	5'-3' exoribonuclease activity	molecular_function	GO:0004534
196330	2176	DNA binding	molecular_function	GO:0003677
196330	3838	nucleus	cellular_component	GO:0005634
196330	4499	transcription	biological_process	GO:0006350
196330	5939	zinc ion binding	molecular_function	GO:0008270
198727	3286	mating-type alpha-factor pheromone receptor activity	molecular_function	GO:0004934
198727	9320	membrane	cellular_component	GO:0016020
198727	3284	mating-type factor pheromone receptor activity	molecular_function	GO:0004932
198727	5270	G-protein coupled receptor protein signaling pathway	biological_process	GO:0007186
198727	9321	integral to membrane	cellular_component	GO:0016021
199873	3043	protein kinase activity	molecular_function	GO:0004672
199873	3736	ATP binding	molecular_function	GO:0005524
199873	4602	protein amino acid phosphorylation	biological_process	GO:0006468
199873	3079	protein-tyrosine kinase activity	molecular_function	GO:0004713
199873	5323	intracellular signaling cascade	biological_process	GO:0007242
199873	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
199873	3052	protein kinase CK2 activity	molecular_function	GO:0004682
200355	2175	nucleic acid binding	molecular_function	GO:0003676
202889	9821	oxidoreductase activity, acting on CH-OH group of donors	molecular_function	GO:0016614
202889	23919	FAD binding	molecular_function	GO:0050660
202889	4234	alcohol metabolic process	biological_process	GO:0006066
202889	6431	choline dehydrogenase activity	molecular_function	GO:0008812
203103	9821	oxidoreductase activity, acting on CH-OH group of donors	molecular_function	GO:0016614
203103	23919	FAD binding	molecular_function	GO:0050660
203103	4234	alcohol metabolic process	biological_process	GO:0006066
203103	6431	choline dehydrogenase activity	molecular_function	GO:0008812
205425	3827	intracellular	cellular_component	GO:0005622
205425	5939	zinc ion binding	molecular_function	GO:0008270
205670	4977	amino acid transport	biological_process	GO:0006865
205670	8535	amino acid transmembrane transporter activity	molecular_function	GO:0015171
205670	9320	membrane	cellular_component	GO:0016020
205670	9321	integral to membrane	cellular_component	GO:0016021
208675	2175	nucleic acid binding	molecular_function	GO:0003676
208675	3736	ATP binding	molecular_function	GO:0005524
208675	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
208675	2792	helicase activity	molecular_function	GO:0004386
215009	4283	electron transport	biological_process	GO:0006118
215009	9710	oxidoreductase activity	molecular_function	GO:0016491
215009	6371	NAD(P)+ transhydrogenase (AB-specific) activity	molecular_function	GO:0008750
215009	6880	1-2nm peptidoglycan-based cell wall	cellular_component	GO:0009276
215009	9321	integral to membrane	cellular_component	GO:0016021
215009	23920	NADP binding	molecular_function	GO:0050661
215009	6368	NAD(P) transhydrogenase activity	molecular_function	GO:0008746
217819	3838	nucleus	cellular_component	GO:0005634
217819	3727	protein binding	molecular_function	GO:0005515
217819	5939	zinc ion binding	molecular_function	GO:0008270
217819	10375	histone-lysine N-methyltransferase activity	molecular_function	GO:0018024
219106	9710	oxidoreductase activity	molecular_function	GO:0016491
219556	3727	protein binding	molecular_function	GO:0005515
220020	9367	mRNA metabolic process	biological_process	GO:0016071
220020	13392	ribonucleoprotein complex	cellular_component	GO:0030529
221397	2176	DNA binding	molecular_function	GO:0003677
221397	2371	DNA topoisomerase type I activity	molecular_function	GO:0003917
221397	3891	chromosome	cellular_component	GO:0005694
221397	4424	DNA topological change	biological_process	GO:0006265
221397	4427	DNA unwinding during replication	biological_process	GO:0006268
221397	2372	DNA topoisomerase (ATP-hydrolyzing) activity	molecular_function	GO:0003918
221678	3727	protein binding	molecular_function	GO:0005515
226139	2198	RNA polymerase II transcription factor activity	molecular_function	GO:0003702
226139	3871	transcription factor TFIIA complex	cellular_component	GO:0005672
226139	4515	transcription initiation from RNA polymerase II promoter	biological_process	GO:0006367
228779	2700	subtilase activity	molecular_function	GO:0004289
228779	4639	proteolysis	biological_process	GO:0006508
228779	2682	serine-type endopeptidase activity	molecular_function	GO:0004252
228779	3824	cell wall	cellular_component	GO:0005618
228779	9320	membrane	cellular_component	GO:0016020
228982	9985	hydrolase activity	molecular_function	GO:0016787
228982	207	NAD+ diphosphatase activity	molecular_function	GO:0000210
229176	9985	hydrolase activity	molecular_function	GO:0016787
229176	207	NAD+ diphosphatase activity	molecular_function	GO:0000210
229518	5830	metabolic process	biological_process	GO:0008152
229518	9710	oxidoreductase activity	molecular_function	GO:0016491
229518	2723	3-oxoacyl-[acyl-carrier-protein] reductase activity	molecular_function	GO:0004316
230685	2175	nucleic acid binding	molecular_function	GO:0003676
230685	5939	zinc ion binding	molecular_function	GO:0008270
230728	4665	cysteine biosynthetic process from serine	biological_process	GO:0006535
230728	2290	catalytic activity	molecular_function	GO:0003824
230728	5830	metabolic process	biological_process	GO:0008152
230728	13063	pyridoxal phosphate binding	molecular_function	GO:0030170
230728	2562	cysteine synthase activity	molecular_function	GO:0004124
232884	3736	ATP binding	molecular_function	GO:0005524
232884	10082	ATPase activity	molecular_function	GO:0016887
